5.78014	0
5.97523	0.137945
5.95918	0.0928919
5.91075	0.081317
5.81342	0.108683
5.70767	0.132368
5.6447	0.127558
5.59766	0.119976
5.59259	0.106753
5.58096	0.0967087
5.53645	0.0976246
5.516	0.091605
5.52443	0.0849455
5.53993	0.0802791
5.50995	0.0803288
5.50927	0.0753112
5.50712	0.0709116
5.48832	0.0694212
5.51575	0.07098
5.49748	0.0697425
5.47348	0.0704295
5.48366	0.0679593
5.47301	0.0658325
5.45855	0.064658
5.45671	0.062098
5.46652	0.0604787
5.46421	0.0582825
5.47313	0.0568786
5.47376	0.0549207
5.48717	0.0547039
5.47762	0.0537671
5.48137	0.0522179
5.49469	0.0523048
5.4903	0.05095
5.49035	0.0494943
5.4909	0.0481225
5.49492	0.0469889
5.49786	0.0458448
5.50726	0.0456214
5.50625	0.0444921
5.50198	0.0436114
5.4918	0.0437445
5.49231	0.0427302
5.48923	0.0418702
5.49429	0.041245
5.48131	0.0423417
5.478	0.0415702
5.47456	0.0408465
5.47507	0.0400161
5.4826	0.0399188
5.48633	0.0393093
5.48011	0.0390414
5.47787	0.0383688
5.47823	0.0376599
5.47809	0.0369754
5.47437	0.0365019
5.47906	0.0361608
5.47738	0.0355765
5.47853	0.034992
5.47648	0.0344686
5.47802	0.0339378
5.47561	0.0334753
5.46737	0.0339429
5.47187	0.0337095
5.47312	0.0332139
5.47427	0.0327305
5.47656	0.0323219
5.48429	0.0327596
5.47764	0.0329536
5.47613	0.0325176
5.47678	0.032066
5.47731	0.0316251
5.47451	0.0313154
5.47681	0.0309765
5.47305	0.030791
5.46752	0.0308781
5.46905	0.0305147
5.46816	0.0301364
5.46173	0.030432
5.45717	0.0303921
5.45623	0.0300314
5.44963	0.0303808
5.45252	0.0301516
5.45368	0.0298151
5.45808	0.029787
5.45972	0.0294859
5.45963	0.0291471
5.45361	0.0294307
5.45357	0.0291
5.45236	0.0288019
5.45861	0.0291566
5.45792	0.028848
5.46129	0.0287344
5.46745	0.0290811
5.47249	0.0292093
5.47066	0.0289627
5.47512	0.0290058
5.47548	0.028712
5.47263	0.0285624
5.47133	0.0283064
