5.02113	0
4.98277	0.0383996
5.00628	0.028399
4.99584	0.0237947
4.99392	0.0202555
4.99145	0.017587
4.99256	0.0157924
4.99526	0.0149234
4.99871	0.0134584
4.9969	0.0122948
5.00224	0.011643
5.00804	0.011314
5.00762	0.0108835
5.00754	0.0103734
5.00587	0.00996632
5.00743	0.00956532
5.00489	0.00917322
5.00547	0.00891531
5.00353	0.00864566
5.00207	0.00842222
5.00242	0.00810932
5.00017	0.00786412
4.99918	0.00772472
4.9992	0.00760023
4.9999	0.00734524
5.00118	0.00719007
4.99963	0.00696406
5.00197	0.00683206
5.00263	0.00665049
5.00157	0.00645327
5.00204	0.00631261
4.9996	0.00626164
4.99889	0.00621914
4.9989	0.00609761
4.99844	0.00595426
4.99806	0.00584465
4.99779	0.00574411
4.9963	0.0056367
4.996	0.00553361
4.99587	0.00544532
4.99704	0.00538081
4.99833	0.00535441
4.99832	0.00527805
4.99864	0.00519313
4.99937	0.0051344
4.99839	0.00506663
4.99871	0.00507926
4.99887	0.00502592
4.99963	0.00498853
4.99885	0.00493946
4.9983	0.00489022
4.99857	0.00486511
4.99751	0.00482692
4.99731	0.00476012
4.99683	0.00472238
4.99757	0.00470631
4.99734	0.00465423
4.99784	0.00460214
4.99714	0.00455032
4.99792	0.00451008
4.99822	0.00447286
4.99768	0.00441843
4.99784	0.00439077
4.99825	0.00435026
4.99887	0.00433002
4.99877	0.00428088
4.99936	0.00424258
4.99944	0.00423145
4.99972	0.00418068
4.99949	0.00414577
4.99905	0.00411428
4.99883	0.00407027
4.99935	0.00405223
4.99929	0.0040103
4.99879	0.00399957
4.99847	0.00396549
4.99852	0.00395172
4.99911	0.00391095
4.99888	0.00387282
4.99909	0.00384723
4.99932	0.00381864
4.99942	0.0037947
4.99954	0.00375519
4.99908	0.0037296
4.99988	0.00370661
4.99993	0.00367084
4.99969	0.00363894
4.99945	0.00361793
4.99912	0.00360425
4.9992	0.00358052
4.99963	0.00356926
4.99964	0.00353933
4.99926	0.00352214
5.00008	0.00350866
4.99987	0.00351524
5.00051	0.00350514
5.00078	0.00348016
5.00026	0.00346435
5.00085	0.00346117
5.00131	0.00346873
