-0.0578066	0.998328
-0.364399	0.931243
-0.474006	0.880522
-0.62448	0.781041
-0.632717	0.774384
-0.658455	0.75262
-0.777163	0.6293
-0.840715	0.541477
-0.887867	0.460099
-0.950481	0.310782
-0.901104	-0.433602
-0.900772	-0.434292
-0.875111	-0.483923
-0.776976	-0.62953
0.0202726	-0.999794
0.117628	-0.993058
0.211349	-0.977411
0.24053	-0.970642
0.433296	-0.901252
0.554804	-0.831981
0.645838	-0.763475
0.837274	-0.546783
0.876458	-0.481479
0.994762	-0.102216
0.999193	0.0401564
0.997071	0.0764809
0.994636	0.103437
0.987983	0.154562
0.571121	0.820866
0.511754	0.859132
0.501741	0.865018
0.0242281	0.999706
