1.02021	0
1.01528	0.00348316
1.00686	0.00725368
1.00425	0.0058927
0.999335	0.00644451
0.999814	0.0053882
1.00005	0.00462358
0.999096	0.00414288
0.999784	0.00373925
0.998991	0.00344826
0.997302	0.00352415
1.00048	0.00444048
0.998157	0.00466909
0.999035	0.00441742
1.00194	0.00498776
1.00247	0.00470375
1.00235	0.00442854
1.00323	0.00426941
1.00198	0.00422542
1.00215	0.00401768
1.00235	0.00383158
1.00278	0.00368154
1.00347	0.00358546
1.0036	0.00343827
1.00479	0.00349998
1.00462	0.00336923
1.00383	0.0033353
1.0042	0.00323666
1.00435	0.00312831
1.00366	0.00309933
1.00369	0.00299949
1.0041	0.00293322
1.00409	0.00284435
1.00392	0.00276571
1.00379	0.00268942
1.00358	0.00262317
1.0036	0.00255234
1.00354	0.00248593
1.00391	0.00244994
1.00349	0.00242456
1.0035	0.00236546
1.00335	0.00231427
1.0035	0.00226568
1.00367	0.00222009
1.004	0.00219638
1.0042	0.00215704
1.00361	0.00218947
1.00329	0.00216649
1.00349	0.00213066
1.0038	0.00211123
1.00342	0.00210332
1.00291	0.0021245
1.00259	0.00210861
1.00258	0.00206957
1.00259	0.00203196
1.00249	0.00199829
1.00238	0.00196586
1.00202	0.0019659
1.00206	0.00193307
1.00224	0.00190873
1.00226	0.00187763
1.00229	0.00184754
1.00208	0.00183044
1.00227	0.00181221
1.00207	0.00179535
1.00205	0.00176835
1.00223	0.001752
1.00213	0.0017294
1.00176	0.00174356
1.00125	0.00179026
1.00093	0.00179403
1.00084	0.00177147
1.00101	0.00175548
1.00126	0.001749
1.00122	0.00172612
1.00134	0.00170777
1.0011	0.00170189
1.00083	0.00170177
1.00118	0.00171519
1.00113	0.00169449
1.00102	0.00167718
1.00064	0.00169869
1.00028	0.0017148
1.00025	0.00169466
1.00023	0.00167489
1.00003	0.00166769
0.999976	0.00164928
1.00025	0.00165286
1.00039	0.00164004
1.00031	0.00162343
1.00009	0.00162041
0.999926	0.00161144
0.999905	0.00159425
1.00008	0.00158682
0.999857	0.00158562
0.999924	0.00157053
1.00009	0.00156265
1.00021	0.00155172
1.00034	0.00154159
1.00042	0.00152811
